"binary", "filename", "configuration", "rate", "time"
"new", "buffers/buffer-from.js", "n=2048 len=10 source=""string-base64""", 1425.8593458291273, 1.436326806
"new", "buffers/buffer-from.js", "n=2048 len=2048 source=""string-base64""", 223.51120852423688, 9.162851445
"new", "buffers/buffer-from.js", "n=2048 len=10 source=""object""", 4791.398858839927, 0.427432585
"new", "buffers/buffer-from.js", "n=2048 len=2048 source=""object""", 4789.548188074631, 0.427597744
"old", "buffers/buffer-from.js", "n=2048 len=10 source=""array""", 4799.767132547892, 0.426687367
"old", "buffers/buffer-from.js", "n=2048 len=2048 source=""array""", 132.75260443782477, 15.427192624
"old", "buffers/buffer-from.js", "n=2048 len=10 source=""arraybuffer""", 6003.729042749611, 0.341121324
"old", "buffers/buffer-from.js", "n=2048 len=2048 source=""arraybuffer""", 5968.65868979525, 0.343125668
"old", "buffers/buffer-from.js", "n=2048 len=10 source=""arraybuffer-middle""", 6278.360801172057, 0.326199794
"old", "buffers/buffer-from.js", "n=2048 len=2048 source=""arraybuffer-middle""", 5485.62229378757, 0.373339594
"old", "buffers/buffer-from.js", "n=2048 len=10 source=""buffer""", 3033.3093745338583, 0.675170168
"old", "buffers/buffer-from.js", "n=2048 len=2048 source=""buffer""", 635.6664003338257, 3.221815718
"old", "buffers/buffer-from.js", "n=2048 len=10 source=""uint8array""", 2710.0838328969717, 0.75569618
"old", "buffers/buffer-from.js", "n=2048 len=2048 source=""uint8array""", 621.337820512909, 3.296113535
"old", "buffers/buffer-from.js", "n=2048 len=10 source=""string""", 2117.2133823003987, 0.967309208
"old", "buffers/buffer-from.js", "n=2048 len=2048 source=""string""", 341.33257847633604, 6.000013269
"old", "buffers/buffer-from.js", "n=2048 len=10 source=""string-utf8""", 1931.3559705397638, 1.060394889
"old", "buffers/buffer-from.js", "n=2048 len=2048 source=""string-utf8""", 334.72361691984935, 6.11848073
"old", "buffers/buffer-from.js", "n=2048 len=10 source=""string-base64""", 1318.6013108374018, 1.553160901
"old", "buffers/buffer-from.js", "n=2048 len=2048 source=""string-base64""", 187.87445663423006, 10.900896464
"old", "buffers/buffer-from.js", "n=2048 len=10 source=""object""", 6232.275198600289, 0.328611933
"old", "buffers/buffer-from.js", "n=2048 len=2048 source=""object""", 6323.9861020647695, 0.323846379
"new", "buffers/buffer-from.js", "n=2048 len=10 source=""array""", 4628.471067976533, 0.44247873
"new", "buffers/buffer-from.js", "n=2048 len=2048 source=""array""", 132.00199280778816, 15.514917286
"new", "buffers/buffer-from.js", "n=2048 len=10 source=""arraybuffer""", 4351.858623888797, 0.470603523
"new", "buffers/buffer-from.js", "n=2048 len=2048 source=""arraybuffer""", 4978.189586411548, 0.411394537
"new", "buffers/buffer-from.js", "n=2048 len=10 source=""arraybuffer-middle""", 5682.754292488434, 0.360388624
"new", "buffers/buffer-from.js", "n=2048 len=2048 source=""arraybuffer-middle""", 5719.0096896918685, 0.358103957
"new", "buffers/buffer-from.js", "n=2048 len=10 source=""buffer""", 2944.525284539413, 0.695528074
"new", "buffers/buffer-from.js", "n=2048 len=2048 source=""buffer""", 611.387038088607, 3.349760254
"new", "buffers/buffer-from.js", "n=2048 len=10 source=""uint8array""", 2490.5741981844453, 0.822300336
"new", "buffers/buffer-from.js", "n=2048 len=2048 source=""uint8array""", 583.853693341394, 3.507728089
"new", "buffers/buffer-from.js", "n=2048 len=10 source=""string""", 1923.2006464087722, 1.064891489
"new", "buffers/buffer-from.js", "n=2048 len=2048 source=""string""", 410.81543212877546, 4.985207078
"new", "buffers/buffer-from.js", "n=2048 len=10 source=""string-utf8""", 1767.7865871200454, 1.158510883
"new", "buffers/buffer-from.js", "n=2048 len=2048 source=""string-utf8""", 388.1597994002287, 5.2761775
"new", "buffers/buffer-from.js", "n=2048 len=10 source=""string-base64""", 1428.8717786950886, 1.433298656
"new", "buffers/buffer-from.js", "n=2048 len=2048 source=""string-base64""", 225.4119728245822, 9.085586601
"new", "buffers/buffer-from.js", "n=2048 len=10 source=""object""", 5011.7728207624905, 0.408637836
"new", "buffers/buffer-from.js", "n=2048 len=2048 source=""object""", 4437.73126839428, 0.461497075
"old", "buffers/buffer-from.js", "n=2048 len=10 source=""array""", 4973.78739967852, 0.411758653
"old", "buffers/buffer-from.js", "n=2048 len=2048 source=""array""", 132.64544098500184, 15.43965616
"old", "buffers/buffer-from.js", "n=2048 len=10 source=""arraybuffer""", 5893.704585919741, 0.347489422
"old", "buffers/buffer-from.js", "n=2048 len=2048 source=""arraybuffer""", 6072.86627041412, 0.33723779
"old", "buffers/buffer-from.js", "n=2048 len=10 source=""arraybuffer-middle""", 6003.577968308778, 0.341129908
"old", "buffers/buffer-from.js", "n=2048 len=2048 source=""arraybuffer-middle""", 6127.045796433277, 0.334255703
"old", "buffers/buffer-from.js", "n=2048 len=10 source=""buffer""", 2794.3819926978954, 0.732899083
"old", "buffers/buffer-from.js", "n=2048 len=2048 source=""buffer""", 479.63133463462736, 4.269946211
"old", "buffers/buffer-from.js", "n=2048 len=10 source=""uint8array""", 1752.6109298828494, 1.168542296
"old", "buffers/buffer-from.js", "n=2048 len=2048 source=""uint8array""", 586.5367108588923, 3.491682553
"old", "buffers/buffer-from.js", "n=2048 len=10 source=""string""", 1915.5353999869544, 1.069152781
"old", "buffers/buffer-from.js", "n=2048 len=2048 source=""string""", 328.3026277194362, 6.238146841
"old", "buffers/buffer-from.js", "n=2048 len=10 source=""string-utf8""", 1853.5160743792253, 1.104927024
"old", "buffers/buffer-from.js", "n=2048 len=2048 source=""string-utf8""", 325.1026115157997, 6.299549519
"old", "buffers/buffer-from.js", "n=2048 len=10 source=""string-base64""", 1271.9493128894412, 1.610127054
"old", "buffers/buffer-from.js", "n=2048 len=2048 source=""string-base64""", 193.39468093513335, 10.589743162
"old", "buffers/buffer-from.js", "n=2048 len=10 source=""object""", 6136.397488287413, 0.333746307
